,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
PHL003,2.4,3,4.2,0,2.2,307.6,0,Medium
PHL010,2.8,3,2.1,3.3,2.2,154.7,2,Medium
PHL011,1,2.3,0.6,0,1.9,43,0,Very High
PNG003,0.7,1.5,0.5,0,1.6,34.9,0,Very High
POL002,0.8,2,0.4,0,1.8,30.4,0,Very High
PRK001,2.5,2.5,5,0,2,735.7,0,Medium
PSE002,1.3,0.8,3.2,0,1.3,233.1,0,High
REG001,1.7,2.3,2.7,0,1.9,196.4,0,High
REG002,1.3,2.8,1.2,0,2.1,90.6,0,High
REG003,4.2,x,5,3.3,x,950.4,2,Very Low
REG004,1.6,2.5,2.3,0,2,168.4,0,High
REG006,2.6,3.5,2.6,1.7,2.4,189,1,Medium
REG007,0.9,2.3,0.4,0,1.9,27.3,0,Very High
REG008,0.9,2.3,0.5,0,1.9,34.5,0,Very High
REG011,1.4,2.3,2,0,1.9,147.4,0,High
REG012,0.8,2.3,0.2,0,1.9,17,0,Very High
REG013,1.6,3.3,1.6,0,2.3,118,0,High
REG014,1.5,3.5,0.9,0,2.4,69.7,0,High
ROU002,0.9,2.3,0.4,0,1.9,30.4,0,Very High
RWA002,2.6,2.5,2,3.3,2,144.9,2,Medium
SDN001,1.4,0.8,3.5,0,1.3,253.6,0,High
SDN005,1.3,2.3,1.6,0,1.9,119.7,0,High
SDN006,0.8,2,0.3,0,1.8,23.4,0,Very High
SDN008,1,0.8,2.1,0,1.3,150.9,0,Very High
SEN002,0.4,0.3,0.9,0,1.1,65.3,0,Very High
SLV001,0.9,2.3,0.3,0,1.9,24.2,0,Very High
SOM001,1.4,1.8,2.5,0,1.7,181.7,0,High
SOM002,1.1,2.3,1,0,1.9,73.7,0,High
SSD001,1,2,1.1,0,1.8,83.9,0,Very High
SSD003,1.1,3.3,0.1,0,2.3,7,0,High
SVK002,0.9,2.3,0.4,0,1.9,30.4,0,Very High
SWZ001,1.4,0.8,1.8,1.7,1.3,130.5,1,High
SYR001,1.6,0.8,3.9,0,1.3,286.1,0,High
TCD001,2.8,3.5,4.9,0,2.4,361.2,0,Medium
TCD003,2.2,3.5,3.1,0,2.4,229.5,0,Medium
TCD004,2,2.8,3.1,0,2.1,227,0,High
TCD005,1,1.5,1.4,0,1.6,99.3,0,Very High
TCD006,2.9,3.8,5,0,2.5,779,0,Medium
THA001,1.8,2.5,2.9,0,2,209,0,High
THA002,3.5,2.3,5,3.3,1.9,704.8,2,Low
THA003,2.6,2.3,3.7,1.7,1.9,272.7,1,Medium
TON002,1.9,0.5,1.8,3.3,1.2,129.4,2,High
TTO002,0.9,1.8,1,0,1.7,72.8,0,Very High
TUN002,1,2.5,0.4,0,2,30.6,0,Very High
TUR001,1.6,2.5,2.2,0,2,157.8,0,High
TUR002,2.1,2.3,2.4,1.7,1.9,176.8,1,Medium
TUR003,1.6,2.5,2.2,0,2,163.5,0,High
TUR004,2.5,2.5,5,0,2,1106.2,0,Medium
TZA001,0.9,2.3,0.4,0,1.9,28.8,0,Very High
TZA002,0.7,0.5,1.6,0,1.2,117.3,0,Very High
TZA003,1,1,2.1,0,1.4,156.1,0,Very High
UGA001,0.9,2.3,0.4,0,1.9,27.5,0,Very High
UGA005,2.4,2.8,2.6,1.7,2.1,192.4,1,Medium
UGA007,1.6,2.3,0.8,1.7,1.9,58.8,1,High
UKR002,0.7,1.8,0.4,0,1.7,30.5,0,Very High
VEN001,1.2,3.3,0.2,0,2.3,18.7,0,High
YEM001,1,2.3,0.6,0,1.9,45.6,0,Very High
YEM002,1.9,3.5,0.6,1.7,2.4,45.6,1,High
ZMB002,1,0.5,2.5,0,1.2,182.6,0,Very High
ZWE001,1.5,2,2.6,0,1.8,193.6,0,High
