Crisis,Type of crisis,Crisis ID,Country,ISO3 code,Total population,,,,,,,,Landmass affected,,,,,,,,People exposed,,,,,,,,People affected,,,,,,,,People displaced,,,,,,,,Injuries reported,,,,,,,,Illness cases reported,,,,,,,,Fatalities reported,,,,,,,,Buildings damaged,,,,,,,,Buildings destroyed,,,,,,,,Buildings in the affected area,,,,,,,,Economic Losses,,,,,,,,People in Need,,,,,,,,Minimal humanitarian conditions - Level 1,,,,,,,,Stressed humanitarian conditions - Level 2,,,,,,,,Moderate humanitarian conditions - Level 3,,,,,,,,,Severe humanitarian conditions - Level 4,,,,,,,,Extreme humanitarian conditions - Level 5,,,,,,,Fatalities in all crises,,,,,,,,Crisis affected groups,,,,,,,,People facing limited access constraints,,,,,,,,People facing restricted access constraints,,,,,,,,Impediments to entry into country (bureaucratic and administrative),,,,,,,,Restriction of movement (impediments to freedom of movement and/or administrative restrictions),,,,,,,,Interference into implementation of humanitarian activities,,,,,,,,"Violence against personnel, facilities and assets",,,,,,,,Denial of existence of humanitarian needs or entitlements to assistance,,,,,,,,Restriction and obstruction of access to services and assistance,,,,,,,,Ongoing insecurity/hostilities affecting humanitarian assistance,,,,,,,,Presence of mines and improvised explosive devices ,,,,,,,,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",,,,,,,
0,,0,,0,Helper 0,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 1,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 2,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 3,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 4,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 5,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 6,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 7,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 8,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 9,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 10,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 11,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 12,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 13,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 14,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 15,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 16,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 17,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 18,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 19,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 20,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 21,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 22,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 23,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 24,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 25,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 26,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 27,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 28,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 29,Figure,Source,Reliability,Reliability Score,Justification,Link,Date,Helper 30,Figure,Source,Reliability,Reliability Score,Comment,Link,Date
Complex crisis in Afghanistan,Complex crisis,AFG001,Afghanistan,AFG,AFG001Total population,35700000,"HNO 2019, October 2018",Medium,2,After reviewing different estimations the preliminary estimation for 2018 the WorldPop Project (FlowMinder) seem to be the most recent and accurate. The projection is based on spatial demography and satelite imagery to estimate population flows. Note: no ingoing or outgoing population is calculated into this number.,https://reliefweb.int/sites/reliefweb.int/files/resources/afg_2019_humanitarian_needs_overview.pdf https://data.humdata.org/dataset/afg-est-pop,2019-02-26 00:00:00,AFG001Landmass affected,652867,CSO Afghanistan,High,1,"Same as total population and exposed population. Given the complexity and protracted nature of the conflict and natural hazards which also drive needs across the country, it is assumed that the entire population is directly affected to a certain degree.",http://cso.gov.af/en/page/1500/4722/1396,2019-01-30 00:00:00,AFG001People exposed,35700000,"HNO 2019, WorldPop 2018",Medium,2,"While conflict affects the entire country and is the primary driver of need in Afghanistan, the country is also severely impacted by natural hazards such as drought and flooding. The entire country and therefore the entire population is exposed to various crises, though to different degrees.",https://reliefweb.int/sites/reliefweb.int/files/resources/afg_2019_humanitarian_needs_overview.pdf https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001People affected,35700000,"HNO 2019, October 2018",Low,3,Same as total population as the whole country is affected by conflict (17m in worst affected districts) and food insecurity (two thirds of the country affected by drought).,https://reliefweb.int/sites/reliefweb.int/files/resources/afg_2019_humanitarian_needs_overview.pdf https://data.humdata.org/dataset/afg-est-pop,2019-02-26 00:00:00,AFG001People displaced,4969000,"IDMC 31/12/2019, IOM 18/07/2020, UNHCR 14/02/2020; WHO 07/2020; OCHA 19/09/2020",Medium,2,"IDPs (natural disaster and conflict): 2,993,000 (IDMC 2020). Returnees from 1 January 2020 to 19 September 2020: 545,450 from Iran, 4,780 from Pakistan and 3,190 from other countries. Only those who have returned since January 2020 were included as it can be expected that many share the characteristics (needs and vulnerabities) of IDPs and have not actually been able to return to their place of origin. This number also includes registered refugees in Pakistan. Does not consider refugees and asylum seekers in other countries because it is difficult to determine whether they fall within the 10 year period of inclusion.",https://afghanistan.iom.int/pakistan-returns; https://www.internal-displacement.org/countries/afghanistan; https://data2.unhcr.org/en/country/pak; https://reliefweb.int/sites/reliefweb.int/files/resources/iom_afghanistan-return_of_undocumented_afghans-_situation_report_12-18_july_2020.pdf; https://reliefweb.int/sites/reliefweb.int/files/resources/situation-report-july2020-afg.pdf; https://reliefweb.int/sites/reliefweb.int/files/resources/afghanistan_humanitarian_weekly_20_september_2020.pdf,2020-10-02 00:00:00,AFG001Injuries reported,x,x,x,x,x,x,2019-12-16 00:00:00,AFG001Illness cases reported,x,0,x,x,0,0,2019-01-30 00:00:00,AFG001Fatalities reported,10997,ACLED 30/09/2020; IOM 29/08/2020,Medium,2,"All casualties in previous 6 months (30 March 2020-30 September 2020). It can be assumed that this is an understimate given that insecurity in the country and remote locations where military offensives can occur make it difficult to track all fatalities. This is also only including conflict fatalities - it is possible that there are additional premature deaths associated with food insecurity or illnesses and lack of health access, though this data is not available. There was a significant decrease in casualties in the month of February 2020 compared to recent trends. This was in part because of the 7 day 'reduction in violence' that occurred during the month as a precursor to the peace agreement between the U.S. and the Taliban. This number also includes 145 people who died as a result of flash floods at the end of August. ",https://www.acleddata.com/data/; https://reliefweb.int/sites/reliefweb.int/files/resources/Afghanistan%20-%20Flash%20flood%20situation%20report%2C%2029%20August%202020.pdf,2020-10-02 00:00:00,AFG001Buildings damaged,x,0,x,x,0,0,2019-01-30 00:00:00,AFG001Buildings destroyed,x,x,x,x,x,x,2019-02-18 00:00:00,AFG001Buildings in the affected area,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,AFG001Economic Losses,13114,"Economic Institute of Peace, World Bank",Medium,2,"Based on Economic Insitute of Peace estimates the economic costs due to conflict in Afghanistan at 63% of the GDP (2017), subsequent calculation based on 2017 World Bank figures. This does not include any estimations for economic losses due to the drought.","http://visionofhumanity.org/app/uploads/2018/11/Economic-Value-of-Peace-2018.pdf, https://data.worldbank.org/indicator/NY.GDP.MKTP.CD",2019-01-30 00:00:00,AFG001People in Need,14000000,"HNO 2020, HRP 2020, WorldPop 2021",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Minimal humanitarian conditions - Level 1,0,"HNO 2020, HRP 2020, WorldPop 2019",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Stressed humanitarian conditions - Level 2,21700000,"HNO 2020, HRP 2020, WorldPop 2020",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Moderate humanitarian conditions - Level 3,10447000,"HNO 2020, HRP 2020, WorldPop 2021",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Severe humanitarian conditions - Level 4,3553000,"HNO 2020, HRP 2020, WorldPop 2022",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Extreme humanitarian conditions - Level 5,0,"HNO 2020, HRP 2020, WorldPop 2023",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-15 00:00:00,AFG001Fatalities in all crises,10997,ACLED 30/09/2020; IOM 29/08/2020,Medium,2,"All casualties in previous 6 months (30 March 2020-30 September 2020). It can be assumed that this is an understimate given that insecurity in the country and remote locations where military offensives can occur make it difficult to track all fatalities. This is also only including conflict fatalities - it is possible that there are additional premature deaths associated with food insecurity or illnesses and lack of health access, though this data is not available. There was a significant decrease in casualties in the month of February 2020 compared to recent trends. This was in part because of the 7 day 'reduction in violence' that occurred during the month as a precursor to the peace agreement between the U.S. and the Taliban. This number also includes 145 people who died as a result of flash floods at the end of August. ",https://www.acleddata.com/data/; https://reliefweb.int/sites/reliefweb.int/files/resources/Afghanistan%20-%20Flash%20flood%20situation%20report%2C%2029%20August%202020.pdf,2020-10-02 00:00:00,AFG001Crisis affected groups,5,"HNO 2020, HRP 2020, WorldPop 2018",Medium,2,"Total PiN according to HRP 2020 severity distribution is 14 million. There was a significant increase in PIN between 2020 and revised HRP due to methodological changes and the effects of COVID-19. The HNO redefined humanitarian action and needs to include emergency needs as well as vulnerabilities due to multiple shocks. This resulted in a widening of the scope of analysis and an increase in PIN. Level 1 (exposed) is zero because the entire country population is considered to be affected to a certain degree - meaning no one in the country is only exposed to the crisis. Level 2 is therefore the entire country population (all are affected by various drivers - food insecurity, conflict, drought, etc.) minus the number of people in need. Because no breakdown of the levels of need was given in the HRP 2020 report, Level 3-5 are PIN figures using the proportions identified in the HNO from December 2018. Level 3 = HNO levels 2-3. Level 4 = HNO level 4. This is based off qualitative analysis of the HNO data, which suggests the severity in the HNO does not correspond directly to ACAPS' severity levels. According to HNO data, there are no people in severity level 5. This is considered accurate according to ACAPS' distribution methodology.",https://www.humanitarianresponse.info/en/operations/afghanistan/document/afghanistan-humanitarian-needs-overview-2020; https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/afg_hrp_2020_revision_june_2020.pdf;  https://data.humdata.org/dataset/worldpop-afghanistan-population,2020-10-02 00:00:00,AFG001People facing limited access constraints,x,0,x,x,0,0,2019-01-30 00:00:00,AFG001People facing restricted access constraints,x,0,x,x,0,0,2019-01-30 00:00:00,AFG001Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Report October 2019,Medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Restriction of movement (impediments to freedom of movement and/or administrative restrictions),3,ACAPS Access Report October 2019,High,1,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Interference into implementation of humanitarian activities,2,ACAPS Access Report October 2019,Medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,"AFG001Violence against personnel, facilities and assets",3,ACAPS Access Report October 2019,High,1,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Report October 2019,Medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Restriction and obstruction of access to services and assistance,3,ACAPS Access Report October 2019,High,1,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Ongoing insecurity/hostilities affecting humanitarian assistance,3,ACAPS Access Report October 2019,High,1,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,AFG001Presence of mines and improvised explosive devices ,3,ACAPS Access Report October 2019,Medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,"AFG001Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",2,ACAPS Access Report October 2019,High,1,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00
Mixed migration flows in Algeria,International displacement,DZA002,Algeria,DZA,DZA002Total population,43100000,UN World Population Prospects 2019,Medium,2,"43100000 total estimated (median) population of the country for 2019. It is not clear whether the 173,600 Sahrawi refugees living in the south west of the country (http://www.usc.es/export9/sites/webinstitucional/gl/institutos/ceso/descargas/UNHCR_Tindouf-Total-In-Camp-Population_March-2018.pdf) are included in the figure. The UN figure was chosen instead of the one of the National Office of Statistics of Algeria as it takes into account international migration as one of the variables.","https://population.un.org/wpp/Graphs/1_Demographic%20Profiles/Algeria.pdf
https://population.un.org/wpp/Methodology/
",2020-02-06 00:00:00,DZA002Landmass affected,2381000,WB 2017,medium,2,"Most of the migrants arriving in Algeria are looking for work and have settled in different areas of the country, while a minority are in transit on their way to Europe.  The specific locations are unclear so we considered the whole country as affected. ",https://databank.worldbank.org/data/views/reports/reportwidget.aspx?Report_Name=CountryProfile&Id=b450fd57&tbar=y&dd=y&inf=n&zm=n&country=DZA,2019-11-29 00:00:00,DZA002People exposed,43100000,UN World Population Prospects 2019,Medium,2,"Most of the migrants arriving in Algeria are looking for work and have settled in different areas of the country, while a minority are in transit on their way to Europe.  The specific locations are unclear so we considered the whole country as affected. ","https://population.un.org/wpp/Graphs/1_Demographic%20Profiles/Algeria.pdf
https://population.un.org/wpp/Methodology/
",2020-02-06 00:00:00,DZA002People affected,x,UNHCR 05/2020; Al Safir al Arabiy 30/12/2019; UN DESA 2019,x,x,"General lack of information on conditions and location of migrants. There are no offical estimates on the number of sub-Saharan migrants in the country. A 2019 estimate put the number at 75,000 while the European Univeristy Institute pushed the number to around 100,000 in 2013, a EU report from 2018 also included the same figure. Algeria was hosting around 249,100 international migrants in 2019, but it is difficult to establish the specific number affected by the mixed migration crisis out of this figure. UNHCR reports the presence of 9,546 urban refugees and asylum seekers. The indicator was xed as no official and clear data on migrants can be found.",http://reporting.unhcr.org/sites/default/files/Algeria%20Operational%20Update%2015%20May%202020.pdf; http://assafirarabi.com/en/28489/2019/12/30/the-transformations-of-migrations-in-algeria-political-stakes-and-humanitarian-issues/; https://migrationdataportal.org/data?cm49=12&focus=profile+&i=stock_abs_&t=2019,2020-06-10 00:00:00,DZA002People displaced,x,UNHCR 05/2020; Al Safir al Arabiy 30/12/2019; UN DESA 2019,x,x,"General lack of information on conditions and location of migrants. There are no offical estimates on the number of sub-Saharan migrants in the country. A 2019 estimate put the number at 75,000 while the European Univeristy Institute pushed the number to around 100,000 in 2013, a EU report from 2018 also included the same figure. Algeria was hosting around 249,100 international migrants in 2019, but it is difficult to establish the specific number affected by the mixed migration crisis out of this figure. UNHCR reports the presence of 9,546 urban refugees and asylum seekers. The indicator was xed as no official and clear data on migrants can be found.",http://reporting.unhcr.org/sites/default/files/Algeria%20Operational%20Update%2015%20May%202020.pdf; http://assafirarabi.com/en/28489/2019/12/30/the-transformations-of-migrations-in-algeria-political-stakes-and-humanitarian-issues/; https://migrationdataportal.org/data?cm49=12&focus=profile+&i=stock_abs_&t=2019,2020-06-10 00:00:00,DZA002Injuries reported,x,x,x,x,x,x,2019-11-29 00:00:00,DZA002Illness cases reported,x,x,x,x,x,x,2019-11-29 00:00:00,DZA002Fatalities reported,22,IOM Missing Migrants Apr-Sep 2020,low,3,"Number of people who died and are missing in the central and western Meditarranean route in front of the Algerian coast and within Algeria. IOM data is intended to be ""a minimum estimate of the number of migrant deaths."" Deaths happening in detention centres or due to labour exploitation are not included. Data gaps regarding migration routes within North Africa have also been highlighted.",https://missingmigrants.iom.int/downloads,2020-09-29 00:00:00,DZA002Buildings damaged,0,0,Medium,2,No cases of damages reported,0,2019-02-15 00:00:00,DZA002Buildings destroyed,0,0,Medium,2,No cases of damages reported,0,2019-02-15 00:00:00,DZA002Buildings in the affected area,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,DZA002Economic Losses,X,0,Medium,2,No data available,0,2019-02-15 00:00:00,DZA002People in Need,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Minimal humanitarian conditions - Level 1,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Stressed humanitarian conditions - Level 2,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Moderate humanitarian conditions - Level 3,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Severe humanitarian conditions - Level 4,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Extreme humanitarian conditions - Level 5,x,x,x,x,Availability and quality of data is insuffient ,x,2019-11-29 00:00:00,DZA002Fatalities in all crises,22,IOM Missing Migrants Apr-Sep 2020: ACLED Apr-Sep 2020,low,3,All crises fatalities.,https://missingmigrants.iom.int/downloads; https://www.acleddata.com/data/,2020-09-29 00:00:00,DZA002Crisis affected groups,2,0,Medium,2,"Host population, migrants",0,2020-06-10 00:00:00,DZA002People facing limited access constraints,X,0,Medium,2,No data available but limited access to detention centers where human rights abuses have been reported ,0,2019-02-15 00:00:00,DZA002People facing restricted access constraints,X,0,Medium,2,No data available but limited access to detention centers where human rights abuses have been reported ,0,2019-02-15 00:00:00,DZA002Impediments to entry into country (bureaucratic and administrative),0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Restriction of movement (impediments to freedom of movement and/or administrative restrictions),0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Interference into implementation of humanitarian activities,0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,"DZA002Violence against personnel, facilities and assets",0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Denial of existence of humanitarian needs or entitlements to assistance,0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Restriction and obstruction of access to services and assistance,0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Ongoing insecurity/hostilities affecting humanitarian assistance,0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,DZA002Presence of mines and improvised explosive devices ,1,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00,"DZA002Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",0,ACAPS Access Report October 2019,medium,2,See ACAPS Report October 2019,https://www.acaps.org/special-report/humanitarian-access-overview-3,2019-10-29 00:00:00
