,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
SVK002,2,2,2,2,2,2,2,2,2,2,2,97,97,97,97,97,97,97,97,97,11.5,,
SWZ001,1,1,1,1,1,1,1,1,1,1,1,97,97,97,97,97,97,97,97,97,10.6,,
SYR001,152,152,152,29,0,100,100,100,100,100,1856,94,94,94,94,94,94,94,94,94,263.1,,
SYR002,152,152,152,152,152,152,152,152,152,152,152,94,94,94,94,94,94,94,94,94,146.2,,
TCD001,239,239,188,0,0,188,239,188,188,188,0,92,92,92,92,92,92,92,92,92,127.1,,
TCD003,239,239,239,0,0,239,239,239,239,239,0,92,92,92,92,92,92,92,92,92,152.6,,
TCD004,239,239,239,0,0,239,239,239,239,239,0,92,92,92,92,92,92,92,92,92,152.6,,
TCD005,239,239,239,0,0,239,239,239,239,239,0,92,92,92,92,92,92,92,92,92,152.6,,
THA001,225,0,0,0,0,0,225,0,225,225,1842,91,91,91,91,91,91,91,91,91,260.8,,
THA002,225,225,225,225,0,225,225,225,225,225,1842,91,91,91,91,91,91,91,91,91,350.8,,
THA003,225,0,0,0,0,0,225,0,225,225,1842,91,91,91,91,91,91,91,91,91,260.8,,
TLS003,0,0,0,0,0,0,0,0,0,0,0,94,94,94,94,94,94,94,94,94,9.4,,
TTO002,0,0,0,0,0,0,0,0,0,0,0,93,93,93,93,93,93,93,93,93,9.3,,
TUN002,578,0,0,0,0,0,0,0,0,0,578,106,106,106,106,106,106,106,106,106,68.4,,
TUR001,152,152,152,0,0,60,60,60,60,60,1840,94,94,94,94,94,94,94,94,94,238.6,,
TUR002,152,152,99,98,152,98,98,98,98,98,1840,94,94,94,94,94,94,94,94,94,277.3,,
TUR003,152,152,91,0,0,91,91,91,91,91,1840,94,94,94,94,94,94,94,94,94,248,,
TUR004,152,152,152,152,0,152,152,152,152,152,1840,94,94,94,94,94,94,94,94,94,299.8,,
TUR005,152,152,152,152,60,152,152,152,152,152,152,94,94,94,94,94,94,94,94,94,137,,
TZA001,1,1,1,1,1,1,1,1,1,1,305,94,94,94,94,94,94,94,94,94,40.7,,
TZA002,1,1,1,1,1,1,1,1,1,1,305,94,94,94,94,94,94,94,94,94,40.7,,
TZA003,1,1,1,716,1,1,1,1,1,1,716,94,94,94,94,94,94,94,94,94,153.3,,
UGA005,227,3,3,3,1364,3,3,3,3,3,3,94,94,94,94,94,94,94,94,94,148.2,,
UKR002,0,69,69,0,0,69,69,69,69,69,69,98,98,98,98,98,98,98,98,98,58.1,,
VEN001,0,0,0,0,0,0,0,0,0,0,0,94,94,94,94,94,94,94,94,94,9.4,,
YEM001,251,0,0,0,0,0,0,0,0,0,0,94,94,94,94,94,94,94,94,94,9.4,,
YEM002,251,0,0,0,121,0,0,0,0,0,0,94,94,94,94,94,94,94,94,94,21.5,,
ZMB002,29,29,29,1,1,29,29,29,29,29,900,95,95,95,95,95,95,95,95,95,117.1,,
ZWE001,1,1,1,1,1,1,1,1,1,1,691,96,96,96,96,96,96,96,96,96,79.5,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,1.8
,,,,,,,,,,,,,,,,,,,,,,MAX,695.4
