,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
NGA008,1.5,2,0.8,1.7,1.8,62,1,High
REG001,1.2,2.3,1.4,0,1.9,103.8,0,High
PAK001,1.6,2.3,2.4,0,1.9,172.5,0,High
PAK004,3.4,3.5,5,1.7,2.4,483.7,1,Low
PSE002,1.5,2.5,2.1,0,2,156.3,0,High
PER002,2.5,3.5,4.1,0,2.4,295.9,0,Medium
PHL001,1,2.3,0.7,0,1.9,54.8,0,Very High
PHL003,1.1,2.5,0.8,0,2,56.5,0,High
PHL004,1.2,2,1.7,0,1.8,125.1,0,High
PHL009,0.8,2.3,0.2,0,1.9,18.2,0,Very High
RWA002,2.4,2.3,1.5,3.3,1.9,110.8,2,Medium
SEN002,2,1.8,2.6,1.7,1.7,191.4,1,High
SOM001,1.3,2,2,0,1.8,143.6,0,High
SOM002,2.8,2.3,4.4,1.7,1.9,319.5,1,Medium
SOM004,2.3,2,5,0,1.8,393.2,0,Medium
SSD001,2.2,1.8,4.8,0,1.7,347.3,0,Medium
ESP002,2.4,2.3,5,0,1.9,686,0,Medium
SDN001,1.4,1.8,2.4,0,1.7,175.4,0,High
SDN005,2.2,2,2.9,1.7,1.8,213.2,1,Medium
SDN006,2.1,3.5,1.1,1.7,2.4,84.2,1,Medium
SDN007,1.5,2.8,0.1,1.7,2.1,9,1,High
SYR001,2.4,3.5,3.8,0,2.4,278.9,0,Medium
REG004,1.2,2.5,1.2,0,2,87.2,0,High
TZA002,1.4,2,2.3,0,1.8,165.1,0,High
THA001,1.2,2.3,1.4,0,1.9,102,0,High
THA002,3.9,x,4.4,3.3,x,320.2,2,Low
THA003,1.8,2.3,1.4,1.7,1.9,104.2,1,High
TTO002,2.5,3.3,4.3,0,2.3,315,0,Medium
TUN002,3.7,2.8,5,3.3,2.1,458.9,2,Low
TUR001,1.6,3.8,1.1,0,2.5,81.8,0,High
TUR002,1.8,3.5,2,0,2.4,146.8,0,High
TUR003,1.5,3.5,1.1,0,2.4,79.2,0,High
TUR004,2.5,2.5,5,0,2,555,0,Medium
REG006,5,x,5,5,x,478.9,6,Very Low
UGA001,1.2,2.3,1.3,0,1.9,96.9,0,High
UGA005,2,2.3,2,1.7,1.9,148.8,1,High
UKR002,1.6,1.8,3.1,0,1.7,224.8,0,High
VUT002,1.8,2,3.3,0,1.8,243.8,0,High
VEN001,1.6,2.5,2.3,0,2,169.9,0,High
REG002,2.7,2,2.8,3.3,1.8,203.7,2,Medium
VNM002,1,2.3,0.7,0,1.9,51,0,Very High
YEM001,1.8,2,3.4,0,1.8,245.5,0,High
YEM002,2.4,2.3,5,0,1.9,372.1,0,Medium
ZMB002,2.5,2.3,1.9,3.3,1.9,135.7,2,Medium
ZWE001,1,2,1.1,0,1.8,78.7,0,Very High
0,0.9,-2.3,5,0,0.1,44196,0,Very High
0,-0.8,-2.3,0,0,0.1,0,0,Very Low
0,-0.7,-2.3,0.1,0,0.1,9,0,Very Low
0,0.9,-2.3,5,0,0.1,686,0,Very High
0,-0.8,-2.3,0,0,0.1,0,0,Very Low
