,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
AFG001,1.4,2.3,1.8,0,1.9,129.3,0,High
ARM002,1.3,2.3,1.7,0,1.9,122.1,0,High
AZE002,3.2,x,3,3.3,x,216.5,2,Low
BDI001,1.6,2.3,2.5,0,1.9,185.4,0,High
BFA002,0.7,0.5,1.5,0,1.2,108.3,0,Very High
BGD002,1.1,1.5,1.8,0,1.6,133.6,0,High
BRA002,2.4,3.5,3.8,0,2.4,280.4,0,Medium
CAF001,2.3,3.8,3.1,0,2.5,228.6,0,Medium
CMR001,0.8,0.5,1.8,0,1.2,132.6,0,Very High
CMR002,1.5,1.8,2.7,0,1.7,195.1,0,High
CMR003,1.6,2.3,2.5,0,1.9,183.8,0,High
CMR004,2.4,2.3,3.1,1.7,1.9,224.4,1,Medium
COD001,2,2.8,3.2,0,2.1,231.4,0,High
COG001,3,3.3,2.4,3.3,2.3,174,2,Medium
COL001,1.6,2.3,2.6,0,1.9,192.1,0,High
COL002,2.8,2.3,4.5,1.7,1.9,328.3,1,Medium
CRI002,2.4,3,4.2,0,2.2,308.3,0,Medium
DJI001,2.9,3.8,3.2,1.7,2.5,230.8,1,Medium
DJI002,2.6,3.8,4.1,0,2.5,302.6,0,Medium
DJI003,2.8,2.5,4.3,1.7,2,317.1,1,Medium
DZA002,5,x,5,5,x,426.7,3,Very Low
DZA003,2.9,3.8,5,0,2.5,513.6,0,Medium
DZA004,4.9,x,4.7,5,x,340.9,3,Very Low
ECU002,2.4,3.8,3.4,0,2.5,250.8,0,Medium
EGY002,1.8,3.8,1.5,0,2.5,109.9,0,High
ERI001,2.5,4,3.6,0,2.6,260.2,0,Medium
ESP002,1.6,2.3,2.4,0,1.9,174.2,0,High
ETH001,0.9,2.3,0.5,0,1.9,33.9,0,Very High
ETH002,0.8,1.8,0.7,0,1.7,51.6,0,Very High
ETH003,0.9,2,0.7,0,1.8,48.5,0,Very High
ETH004,1.3,3.3,0.5,0,2.3,33.8,0,High
GRC002,1.5,2.3,2.1,0,1.9,153.3,0,High
GTM001,1.9,1.8,4,0,1.7,290.7,0,High
GTM003,1.6,2.3,2.4,0,1.9,176.6,0,High
HND001,2.1,1.8,4.4,0,1.7,320.6,0,Medium
HND002,1.7,2.5,2.5,0,2,182.5,0,High
HTI001,1.7,2,3,0,1.8,222.7,0,High
IDN002,4.2,x,5,3.3,x,455.6,2,Very Low
IND002,3.3,2.3,2.6,5,1.9,188.8,3,Low
IRN004,1.8,4.3,1.1,0,2.7,77.6,0,High
IRQ001,1.1,2.3,1.1,0,1.9,80.2,0,High
IRQ002,1,1.3,1.8,0,1.5,129.1,0,Very High
IRQ003,1.4,2.5,1.8,0,2,130.4,0,High
ITA002,1.5,2.3,2.3,0,1.9,167.9,0,High
JOR002,1.3,2.8,1.1,0,2.1,79.6,0,High
KEN002,2.9,2,5,1.7,1.8,420.9,1,Medium
LBN002,1.5,2.5,2,0,2,147.7,0,High
LBN004,1.9,2.3,1.8,1.7,1.9,133,1,High
LBY001,1.4,1.8,2.3,0,1.7,168,0,High
LBY002,1.3,2,2,0,1.8,144.3,0,High
LSO002,2.4,2.3,5,0,1.9,370.2,0,Medium
MAR002,5,x,5,5,x,474.8,3,Very Low
MDG002,2.3,2,3.2,1.7,1.8,236.2,1,Medium
MEX001,4.2,x,5,3.3,x,512.4,2,Very Low
MEX002,4.2,x,5,3.3,x,532.5,2,Very Low
MEX003,3.4,x,5,1.7,x,529.9,1,Low
MLI001,1.6,2,2.7,0,1.8,196.6,0,High
MMR001,1.1,2.3,1.1,0,1.9,83.5,0,High
MMR002,1.4,2.3,1.8,0,1.9,135.6,0,High
MMR003,1.4,2.3,1.8,0,1.9,135.6,0,High
MMR004,1.1,3.3,0.1,0,2.3,7,0,High
MOZ001,1.9,3,2.6,0,2.2,193.5,0,High
MOZ004,2.1,3.8,2.5,0,2.5,181.5,0,Medium
MOZ006,2.7,2.5,3.8,1.7,2,278.2,1,Medium
MOZ007,1.8,3.5,1.8,0,2.4,128.8,0,High
MRT002,3.1,2.3,3.8,3.3,1.9,278.8,2,Low
MRT003,3.3,2.3,2.7,5,1.9,197.3,4,Low
MWI002,2.4,2,3.6,1.7,1.8,262.1,1,Medium
MYS001,1.1,2.3,0.9,0,1.9,66.9,0,High
NAM002,3.7,2,4,5,1.8,293.5,3,Low
NER001,1.7,2,3,0,1.8,218.5,0,High
NER002,2.1,3.3,3,0,2.3,218.5,0,Medium
NER003,2.2,3.5,3,0,2.4,218.5,0,Medium
NER004,2.1,3.8,2.6,0,2.5,187.8,0,Medium
NGA001,2.1,3.8,2.4,0,2.5,179.1,0,Medium
NGA003,1.9,3.5,2.2,0,2.4,161.8,0,High
