,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
MOZ004,20,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,21.4,,
MOZ009,20,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,21.4,,
MOZ010,20,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,21.4,,
MRT002,51,51,51,20,20,51,51,51,51,51,51,34,34,34,34,34,34,34,34,34,43.1,,
MRT003,995,159,159,1028,20,159,159,159,159,159,159,34,34,34,34,34,34,34,34,34,219.5,,
MWI002,22,22,22,22,22,22,22,22,22,22,53,34,34,34,34,34,34,34,34,34,26.3,,
MWI005,53,22,22,22,22,22,22,22,22,22,53,34,34,34,34,34,34,34,34,34,26.3,,
MYS001,21,21,21,21,21,433,21,21,433,433,813,34,34,34,34,34,34,34,34,34,225.1,,
NAM002,274,58,58,1229,22,58,58,58,58,58,709,35,35,35,35,35,35,35,35,35,234.3,,
NER001,293,144,144,20,20,144,144,144,144,144,20,34,34,34,34,34,34,34,34,34,95.8,,
NER002,90,294,294,20,20,294,294,294,294,294,20,34,34,34,34,34,34,34,34,34,185.8,,
NER003,1589,281,281,20,20,281,294,294,294,294,20,34,34,34,34,34,34,34,34,34,183.2,,
NER004,872,281,274,20,20,281,274,274,274,274,20,34,34,34,34,34,34,34,34,34,174.5,,
NGA001,264,23,23,23,23,23,23,23,23,23,1448,34,34,34,34,34,34,34,34,34,166.6,,
NGA003,264,356,112,83,23,112,112,112,112,112,1449,34,34,34,34,34,34,34,34,34,226.1,,
NGA004,264,88,88,51,23,88,88,88,88,88,1450,34,34,34,34,34,34,34,34,34,208.6,,
NGA007,264,264,112,83,23,112,112,112,112,112,1282,34,34,34,34,34,34,34,34,34,209.4,,
NGA008,264,264,23,23,330,23,23,23,23,23,1238,34,34,34,34,34,34,34,34,34,176.3,,
NIC001,176,176,176,176,147,176,176,176,176,176,176,34,34,34,34,34,34,34,34,34,158.9,,
PAK001,539,51,51,21,21,51,51,51,51,51,1594,34,34,34,34,34,34,34,34,34,197.6,,
PAK004,297,20,539,539,21,20,539,539,539,539,1574,34,34,34,34,34,34,34,34,34,488.3,,
PAK005,112,293,293,85,202,293,232,232,293,327,327,34,34,34,34,34,34,34,34,34,231.8,,
PAN002,21,21,21,21,21,21,21,21,21,21,21,34,34,34,34,34,34,34,34,34,22.3,,
PER002,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,35,35,35,35,35,28.7,,
PHL001,204,138,21,21,21,21,21,21,21,21,21,34,34,34,34,34,34,34,34,34,22.3,,
PHL003,1299,694,21,21,21,21,54,21,54,54,1299,34,34,34,34,34,34,34,34,34,160,,
PHL012,204,204,141,21,204,21,21,21,112,112,204,34,34,34,34,34,34,34,34,34,89.1,,
PNG003,236,236,275,173,21,236,274,173,173,274,275,34,34,34,34,34,34,34,34,34,190.8,,
POL002,324,20,20,20,20,20,20,20,20,20,324,34,34,34,34,34,34,34,34,34,51.8,,
PRK001,819,51,51,21,21,112,51,51,112,112,1604,34,34,34,34,34,34,34,34,34,216.9,,
PSE002,56,56,56,21,21,56,56,56,56,56,1594,37,37,37,37,37,37,37,37,37,200.9,,
REG001,90,294,294,20,20,294,294,294,294,294,20,34,34,34,34,34,34,34,34,34,185.8,,
REG002,295,295,295,295,295,295,295,295,295,463,295,34,34,34,34,34,34,34,34,34,285.7,,
REG003,297,21,987,1310,21,20,1517,1517,1517,1517,1517,34,34,34,34,34,34,34,34,34,995.7,,
REG004,55,55,87,55,55,55,55,55,55,55,1491,33,33,33,33,33,33,33,33,33,199.6,,
REG006,55,21,21,21,21,21,21,21,21,21,1494,33,33,33,33,33,33,33,33,33,169.5,,
REG007,20,20,20,20,20,20,20,20,20,20,296,34,34,34,34,34,34,34,34,34,49,,
REG008,20,20,20,20,20,20,20,20,20,20,296,34,34,34,34,34,34,34,34,34,49,,
REG011,140,21,21,21,21,54,54,21,54,54,21,34,34,34,34,34,34,34,34,34,35.5,,
REG012,20,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,21.4,,
REG013,358,358,358,112,21,21,21,21,21,21,358,33,33,33,33,33,33,33,33,33,98.7,,
REG014,112,20,112,20,112,112,112,112,112,112,475,33,33,33,33,33,33,33,33,33,131.2,,
REG015,82,82,82,82,82,82,82,82,82,78,78,29,29,29,29,29,29,29,29,29,75.9,,
ROU002,324,20,20,20,20,20,20,20,20,20,324,35,35,35,35,35,35,35,35,35,51.9,,
RWA002,95,95,26,26,963,26,26,26,26,26,447,34,34,34,34,34,34,34,34,34,162.6,,
SDN001,20,20,20,20,20,20,20,20,20,20,20,34,34,34,34,34,34,34,34,34,21.4,,
SDN005,20,20,20,20,20,20,20,20,20,20,645,34,34,34,34,34,34,34,34,34,83.9,,
SDN008,20,20,20,20,20,20,20,20,20,20,781,34,34,34,34,34,34,34,34,34,97.5,,
SEN002,293,20,20,228,293,20,20,20,20,20,228,36,36,36,36,36,36,36,36,36,90.5,,
SLV001,21,21,21,21,21,21,21,21,21,21,21,34,34,34,34,34,34,34,34,34,22.3,,
SOM001,1338,21,21,21,21,21,21,21,21,21,127,34,34,34,34,34,34,34,34,34,32.9,,
SOM002,322,276,21,21,21,21,21,21,21,21,757,34,34,34,34,34,34,34,34,34,95.9,,
SSD001,204,204,204,25,25,119,119,119,119,119,204,34,34,34,34,34,34,34,34,34,108.7,,
SVK002,97,20,20,20,20,20,20,20,20,20,324,35,35,35,35,35,35,35,35,35,51.9,,
SWZ001,274,250,250,1223,58,250,250,250,250,250,250,35,35,35,35,35,35,35,35,35,306.6,,
SYR001,56,56,56,56,56,56,56,56,56,56,1602,33,33,33,33,33,33,33,33,33,208.3,,
SYR002,56,56,56,56,56,56,56,56,87,82,56,33,33,33,33,33,33,33,33,33,59.4,,
TCD001,910,816,910,78,78,910,910,328,328,328,910,34,34,34,34,34,34,34,34,34,481.4,,
TCD003,1586,328,328,78,78,328,328,328,328,328,1586,34,34,34,34,34,34,34,34,34,374.4,,
TCD004,1183,323,323,78,78,328,323,323,323,323,1586,34,34,34,34,34,34,34,34,34,371.9,,
TCD005,1183,328,328,78,78,328,323,323,328,328,294,34,34,34,34,34,34,34,34,34,244.2,,
THA001,1421,84,84,84,21,84,414,84,414,414,1588,34,34,34,34,34,34,34,34,34,322.1,,
THA002,1421,1421,601,1421,21,414,1177,1177,1177,1177,1588,34,34,34,34,34,34,34,34,34,878.7,,
THA003,414,84,84,84,21,84,414,84,414,414,1588,34,34,34,34,34,34,34,34,34,322.1,,
TTO002,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,35,35,35,35,35,28.7,,
TUN002,324,20,20,20,20,20,20,20,20,20,324,35,35,35,35,35,35,35,35,35,51.9,,
TUR001,55,55,55,55,55,55,55,55,55,55,1586,33,33,33,33,33,33,33,33,33,205.9,,
TUR002,55,55,55,55,426,55,55,55,55,55,1586,33,33,33,33,33,33,33,33,33,243,,
TUR003,55,55,55,55,55,55,55,55,55,55,1586,33,33,33,33,33,33,33,33,33,205.9,,
TUR004,55,55,87,55,82,82,82,82,82,82,1586,33,33,33,33,33,33,33,33,33,225.3,,
TUR005,55,55,55,55,55,55,55,55,87,87,55,33,33,33,33,33,33,33,33,33,59.2,,
TZA001,51,51,51,51,51,51,51,51,51,51,51,33,33,33,33,33,33,33,33,33,49.2,,
TZA002,51,51,51,51,51,51,51,51,51,51,51,33,33,33,33,33,33,33,33,33,49.2,,
TZA003,85,85,85,462,51,85,85,85,85,85,462,33,33,33,33,33,33,33,33,33,151.8,,
UGA005,328,26,26,26,1110,26,26,26,26,26,120,34,34,34,34,34,34,34,34,34,144.6,,
UKR002,324,55,55,55,55,51,51,51,51,51,324,36,36,36,36,36,36,36,36,36,78,,
VEN001,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,35.9,,
VUT003,92,92,92,51,92,51,51,51,51,51,92,34,34,34,34,34,34,34,34,34,61.6,,
YEM001,82,82,82,21,21,82,82,82,82,82,264,37,37,37,37,37,37,37,37,37,83.5,,
YEM002,82,21,21,21,82,21,21,21,21,21,82,37,37,37,37,37,37,37,37,37,34.8,,
ZMB002,646,244,244,1390,58,244,244,244,244,244,646,35,35,35,35,35,35,35,35,35,359.3,,
ZWE001,279,58,58,58,58,58,58,58,58,58,437,35,35,35,35,35,35,35,35,35,93.6,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,2.0
,,,,,,,,,,,,,,,,,,,,,,MAX,995.7
