,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
THA001,1401,64,64,64,1,64,394,64,394,394,1568,14,14,14,14,14,14,14,14,14,302.1,,
THA002,1401,1401,581,1401,1,394,1157,1157,1157,1157,1568,14,14,14,14,14,14,14,14,14,858.7,,
THA003,394,64,64,64,1,64,394,64,394,394,1568,14,14,14,14,14,14,14,14,14,302.1,,
TTO002,8,8,8,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,8.7,,
TUN002,304,0,0,0,0,0,0,0,0,0,304,15,15,15,15,15,15,15,15,15,31.9,,
TUR001,35,35,35,35,35,35,35,35,35,35,1566,13,13,13,13,13,13,13,13,13,185.9,,
TUR002,35,35,35,35,406,35,35,35,35,35,1566,13,13,13,13,13,13,13,13,13,223,,
TUR003,35,35,35,35,35,35,35,35,35,35,1566,13,13,13,13,13,13,13,13,13,185.9,,
TUR004,35,35,67,35,62,62,62,62,62,62,1566,13,13,13,13,13,13,13,13,13,205.3,,
TUR005,35,35,35,35,35,35,35,35,67,67,35,13,13,13,13,13,13,13,13,13,39.2,,
TZA001,31,31,31,31,31,31,31,31,31,31,31,13,13,13,13,13,13,13,13,13,29.2,,
TZA002,31,31,31,31,31,31,31,31,31,31,31,13,13,13,13,13,13,13,13,13,29.2,,
TZA003,65,65,65,442,31,65,65,65,65,65,442,13,13,13,13,13,13,13,13,13,131.8,,
UGA005,308,6,6,6,1090,6,6,6,6,6,100,14,14,14,14,14,14,14,14,14,124.6,,
UKR002,304,35,35,35,35,31,31,31,31,31,304,16,16,16,16,16,16,16,16,16,58,,
VEN001,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15.9,,
VUT003,72,72,72,31,72,31,31,31,31,31,72,14,14,14,14,14,14,14,14,14,41.6,,
YEM001,62,62,62,1,1,62,62,62,62,62,244,17,17,17,17,17,17,17,17,17,63.5,,
YEM002,62,1,1,1,62,1,1,1,1,1,62,17,17,17,17,17,17,17,17,17,14.8,,
ZMB002,626,224,224,1370,38,224,224,224,224,224,626,15,15,15,15,15,15,15,15,15,339.3,,
ZWE001,259,38,38,38,38,38,38,38,38,38,417,15,15,15,15,15,15,15,15,15,73.6,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,0.9
,,,,,,,,,,,,,,,,,,,,,,MAX,975.7
