,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
SOM001,1.6,2,2.7,0,1.8,200.3,0,High
SOM002,1,2,0.9,0,1.8,67,0,Very High
SOM004,1.2,3,0.7,0,2.2,52.4,0,High
SSD001,1.9,1.8,3.8,0,1.7,275.2,0,High
SWZ001,1.2,0.8,1,1.7,1.3,74.6,1,High
SYR001,0.9,1,1.8,0,1.4,134.3,0,Very High
TCD001,2,3.5,2.5,0,2.4,185.2,0,High
TCD003,2.6,4,3.8,0,2.6,277.4,0,Medium
TCD004,2.4,2.3,5,0,1.9,493.6,0,Medium
TCD005,2.5,2.5,5,0,2,416.5,0,Medium
TCD006,2.9,3.8,5,0,2.5,404.2,0,Medium
THA001,1.7,2.3,2.7,0,1.9,199.2,0,High
THA002,4.2,x,5,3.3,x,502.2,2,Very Low
THA003,2.3,2.3,2.8,1.7,1.9,201.8,1,Medium
TLS002,1,1.8,1.2,0,1.7,86,0,Very High
TTO002,2.8,3.3,5,0,2.3,508,0,Medium
TUN002,3.7,2.8,5,3.3,2.1,630.2,2,Low
TUR001,1.4,2.5,1.6,0,2,119.7,0,High
TUR002,1.7,2.3,2.8,0,1.9,206.3,0,High
TUR003,1.4,2.5,1.6,0,2,119.7,0,High
TUR004,2.5,2.5,5,0,2,725.9,0,Medium
TZA002,0.4,1,0.3,0,1.4,24.1,0,Very High
UGA005,2.7,2.3,4.2,1.7,1.9,304.8,1,Medium
UKR002,1.5,1.8,2.7,0,1.7,198.8,0,High
VCT002,1.1,2,1.2,0,1.8,90.6,0,High
VEN001,2.4,3.3,3.9,0,2.3,281.3,0,Medium
YEM001,1.4,2,2.1,0,1.8,154.4,0,High
YEM002,1.5,2.3,2.3,0,1.9,168.4,0,High
ZMB002,0.6,0.5,1.2,0,1.2,91.4,0,Very High
ZWE001,1,2.5,0.4,0,2,27.8,0,Very High
