,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
AFG001,1.6,2.8,1.9,0,2.1,139.6,0,High
AGO002,0.8,0.5,1.8,0,1.2,134.6,0,Very High
ARM002,2.3,2,5,0,1.8,367.2,0,Medium
AZE002,4.2,x,5,3.3,x,486.9,2,Very Low
BDI001,0.9,2,0.6,0,1.8,48,0,Very High
BFA002,1.7,0.5,4.5,0,1.2,330.1,0,High
BGD002,2,1.5,2.9,1.7,1.6,212,1,High
BRA001,1.4,3.3,1,0,2.3,71.6,0,High
BRA002,2.1,3,3.3,0,2.2,242.3,0,Medium
BRA003,1.5,3.5,1,0,2.4,71.6,0,High
CAF001,2.8,3.5,5,0,2.4,431.2,0,Medium
CHL002,1.2,2.5,1,0,2,70.7,0,High
CMR001,1.8,0.5,5,0,1.2,367.8,0,High
CMR002,1.4,0.3,3.9,0,1.1,286.8,0,High
CMR003,1.3,1,3,0,1.4,220.8,0,High
CMR004,1.7,0.5,2.9,1.7,1.2,209.2,1,High
COD001,1.2,0.5,3,0,1.2,216.3,0,High
COG001,3.9,3.3,5,3.3,2.3,448.6,2,Low
COL001,0.4,0.5,0.6,0,1.2,46.8,0,Very High
COL002,1.1,2.8,0.6,0,2.1,46.8,0,High
CRI002,2.8,3.3,5,0,2.3,539.7,0,Medium
DJI001,1.1,2.3,0.9,0,1.9,65.5,0,High
DJI002,1.1,2.3,1,0,1.9,72.2,0,High
DJI003,2.3,2.3,2.8,1.7,1.9,202.7,1,Medium
DOM002,2.2,2.5,0.9,3.3,2,68,2,Medium
DZA002,5,x,5,5,x,694.3,3,Very Low
DZA003,2.9,3.8,5,0,2.5,781.2,0,Medium
DZA004,5,x,5,5,x,612.1,3,Very Low
ECU002,2.5,3.5,4,0,2.4,291.3,0,Medium
EGY002,2.9,3.8,5,0,2.5,366.9,0,Medium
ERI001,2.9,3.8,5,0,2.5,530.8,0,Medium
ESP002,2.4,2.3,5,0,1.9,379.8,0,Medium
ETH001,1.7,2,3.2,0,1.8,231.1,0,High
ETH003,1,2,1.1,0,1.8,83.1,0,Very High
ETH004,1.6,3.3,1.6,0,2.3,113.9,0,High
ETH005,1.2,3.3,0.2,0,2.3,17.8,0,High
GRC002,1.8,3.5,2,0,2.4,145.2,0,High
GTM001,1.4,2,2.3,0,1.8,167.5,0,High
HND001,1.4,2,2.3,0,1.8,166.4,0,High
HTI001,2.2,3.3,3.3,0,2.3,241.6,0,Medium
HTI002,2.3,3.5,3.4,0,2.4,245.6,0,Medium
HUN002,0.9,2.3,0.4,0,1.9,26.8,0,Very High
IDN002,2.5,3.8,3.6,0,2.5,261.2,0,Medium
IND002,4.3,2.8,5,5,2.1,432.5,3,Very Low
IRN004,2.8,4,1.1,3.3,2.6,79.5,2,Medium
IRQ001,1.8,3.8,1.5,0,2.5,112.3,0,High
IRQ002,1,1.5,1.6,0,1.6,120.6,0,Very High
IRQ003,2.4,3.5,2.1,1.7,2.4,156.2,1,Medium
ITA002,2.4,2.3,5,0,1.9,379.7,0,Medium
JOR002,2,3.8,2.1,0,2.5,153.5,0,High
KEN001,1.4,2.8,1.3,0,2.1,93.4,0,High
KEN002,1.9,2.8,1.3,1.7,2.1,93.4,1,High
KEN003,2.5,2.8,1.5,3.3,2.1,111.6,2,Medium
LBN002,2.2,3.5,1.4,1.7,2.4,102.2,1,Medium
LBN004,2.2,3.5,1.4,1.7,2.4,105.9,1,Medium
LBY001,1.3,1.8,2,0,1.7,146,0,High
LBY002,1.3,1.8,2,0,1.7,146,0,High
LSO002,1.4,2,2.1,0,1.8,152.5,0,High
MAR002,5,x,5,5,x,741.8,3,Very Low
MDA002,0.9,2.3,0.4,0,1.9,30.9,0,Very High
MDG001,0.5,1,0.6,0,1.4,47.2,0,Very High
MDG002,0.8,1,1.3,0,1.4,94.7,0,Very High
MDG006,0.7,1.5,0.7,0,1.6,51,0,Very High
MEX001,2.3,4,2.9,0,2.6,211.8,0,Medium
MEX002,3.3,4,4.1,1.7,2.6,303.1,1,Low
MEX003,1.8,3.8,1.7,0,2.5,126.6,0,High
MLI001,2.3,2,5,0,1.8,398.3,0,Medium
MMR001,1.4,2.3,1.8,0,1.9,130,0,High
MMR002,1.4,2.3,1.8,0,1.9,130.6,0,High
MMR003,1.4,2.3,1.8,0,1.9,130,0,High
MMR004,1.2,2,1.6,0,1.8,115.9,0,High
MOZ001,0.9,2.5,0.2,0,2,18.9,0,Very High
MOZ004,1.3,3,0.9,0,2.2,66.3,0,High
MOZ008,1,2.8,0.2,0,2.1,18.9,0,Very High
MRT002,2.3,2.3,4.7,0,1.9,345.4,0,Medium
MRT003,3.4,2.3,4.7,3.3,1.9,342.6,2,Low
MWI002,0.8,2,0.5,0,1.8,39,0,Very High
MWI004,1.1,2,1.2,0,1.8,89,0,High
MYS001,1.3,2.5,1.5,0,2,110.3,0,High
NAM002,2.2,2,2.8,1.7,1.8,204.5,1,Medium
NER001,2.3,1.8,5,0,1.7,421.3,0,Medium
NER002,2.7,3,5,0,2.2,421.3,0,Medium
NER003,2.8,3.3,5,0,2.3,421.4,0,Medium
NER004,2.8,3.3,5,0,2.3,421,0,Medium
NGA001,2,3.5,2.4,0,2.4,174.3,0,High
NGA003,2.3,3.8,3.2,0,2.5,236.7,0,Medium
NGA004,2,2,2.4,1.7,1.8,174.5,1,High
NGA007,2.2,3.5,3,0,2.4,220,0,Medium
NGA008,2.4,2.3,3.3,1.7,1.9,239.5,1,Medium
NIC001,0.7,1.8,0.3,0,1.7,25.6,0,Very High
PAK001,1.8,2.3,3,0,1.9,217.7,0,High
PAK004,4.1,x,3.1,5,x,223.5,3,Very Low
PAN002,1.5,3.5,0.9,0,2.4,65,0,High
PER002,2.6,3,1.5,3.3,2.2,109.4,2,Medium
PHL001,1.7,2.3,1.1,1.7,1.9,82.6,1,High
PHL003,2,2.3,3.6,0,1.9,265.7,0,High
PHL010,1.8,2.3,1.3,1.7,1.9,94.1,1,High
POL002,0.8,2,0.5,0,1.8,39.3,0,Very High
PRK001,2.5,2.5,5,0,2,594.7,0,Medium
PSE002,1.1,0.8,2.4,0,1.3,172.2,0,High
REG001,2.3,2,5,0,1.8,447.7,0,Medium
REG002,1.9,3.3,2.3,0,2.3,165.7,0,High
REG003,4.2,x,5,3.3,x,809,2,Very Low
REG004,1.9,4,1.8,0,2.6,133.9,0,High
REG006,2.3,3.5,1.8,1.7,2.4,134.2,1,Medium
REG007,5,x,5,5,x,937.6,5,Very Low
REG008,5,x,5,5,x,937.6,5,Very Low
REG011,1.3,2.3,1.7,0,1.9,125.8,0,High
REG012,1,2.3,0.7,0,1.9,53.8,0,Very High
REG013,4.2,x,5,3.3,x,489.1,2,Very Low
REG014,0.9,2.3,0.5,0,1.9,40.8,0,Very High
ROU002,1,2.3,0.7,0,1.9,51,0,Very High
RWA002,2.4,2.5,1.3,3.3,2,97.8,2,Medium
SDN001,0.8,0.8,1.7,0,1.3,124,0,Very High
SDN005,1.1,2.3,1,0,1.9,72.7,0,High
SDN007,0.7,1,1.1,0,1.4,80.4,0,Very High
SDN008,0.9,0.8,1.9,0,1.3,137.8,0,Very High
SEN002,2.8,1.8,5,1.7,1.7,617.5,1,Medium
SLV001,1.4,2,2.3,0,1.8,167.2,0,High
SOM001,1.9,2,3.6,0,1.8,259.7,0,High
SOM002,2.1,2.3,4.1,0,1.9,300.5,0,Medium
SOM005,1.1,2.5,0.8,0,2,61.1,0,High
SSD001,0.9,2,0.6,0,1.8,46.4,0,Very High
SVK002,0.8,1.8,0.6,0,1.7,47,0,Very High
SWZ001,1.7,0.8,2.5,1.7,1.3,183.6,1,High
SYR001,1,0.8,2.2,0,1.3,160.5,0,Very High
TCD001,2.8,3.3,5,0,2.3,395.9,0,Medium
TCD003,3,4,5,0,2.6,536.3,0,Medium
TCD004,2.4,2.3,5,0,1.9,752.5,0,Medium
TCD005,2.5,2.5,5,0,2,675.5,0,Medium
TCD006,2.9,3.8,5,0,2.5,663.2,0,Medium
THA001,2.2,2.3,4.3,0,1.9,310.6,0,Medium
THA002,5,x,5,5,x,640,3,Very Low
THA003,3,2.3,5,1.7,1.9,378.2,1,Medium
TON002,0.5,0.8,0.7,0,1.3,53.4,0,Very High
TTO002,1.9,2.8,2.8,0,2.1,208.4,0,High
TUN002,3.4,2,5,3.3,1.8,885.7,2,Low
TUR001,1.5,2.5,2,0,2,144.2,0,High
TUR002,2,2.3,2,1.7,1.9,144.2,1,High
TUR003,1.5,2.5,2,0,2,144.2,0,High
TUR004,2.5,2.5,5,0,2,956.2,0,Medium
TZA001,0.8,2.3,0.2,0,1.9,18.8,0,Very High
TZA002,0.6,0.5,1.2,0,1.2,85.5,0,Very High
TZA003,0.5,1,0.6,0,1.4,42.6,0,Very High
UGA005,2.4,2.8,2.6,1.7,2.1,193.2,1,Medium
UKR002,0.8,2,0.3,0,1.8,22.1,0,Very High
VEN001,2.8,3.3,5,0,2.3,541,0,Medium
YEM001,1.6,2,2.9,0,1.8,213.7,0,High
YEM002,1.7,2.3,2.9,0,1.9,210.6,0,High
ZMB002,1.2,0.5,3.2,0,1.2,235.8,0,High
ZWE001,1.2,2.3,1.4,0,1.9,99.6,0,High
