,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
CMR001,26,26,26,5,5,26,26,26,26,26,5,75,75,75,75,75,75,75,75,75,24.6,,
CMR002,26,26,26,5,5,26,26,26,26,26,5,75,75,75,75,75,75,75,75,75,24.6,,
CMR003,26,26,26,5,5,26,26,26,26,26,5,75,75,75,75,75,75,75,75,75,24.6,,
CMR004,26,26,26,5,5,26,26,26,26,26,5,75,75,75,75,75,75,75,75,75,24.6,,
COD001,153,26,26,5,5,26,26,26,26,26,5,77,77,77,77,77,77,77,77,77,24.8,,
COG001,95,84,84,84,5,84,84,84,84,84,95,77,77,77,77,77,77,77,77,77,76.5,,
COL001,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,75,75,75,75,75,7.5,,
COL002,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,75,75,75,75,75,7.5,,
CRI002,92,0,0,92,92,0,0,0,92,92,92,75,75,75,75,75,75,75,75,75,53.5,,
DJI001,245,0,0,0,0,0,0,0,0,0,245,76,76,76,76,76,76,76,76,76,32.1,,
DJI002,245,0,0,0,0,0,0,0,0,0,245,76,76,76,76,76,76,76,76,76,32.1,,
DJI003,245,0,0,0,0,0,0,0,0,0,245,76,76,76,76,76,76,76,76,76,32.1,,
DOM002,96,0,0,96,96,0,0,0,96,96,96,76,76,76,76,76,76,76,76,76,55.6,,
DZA002,31,9,9,9,9,9,31,31,31,31,365,78,78,78,78,78,78,78,78,78,60.3,,
DZA003,31,31,31,341,9,31,31,31,31,31,365,78,78,78,78,78,78,78,78,78,97.9,,
DZA004,31,9,9,31,9,9,9,9,9,9,442,78,78,78,78,78,78,78,78,78,61.4,,
ECU002,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,75,75,75,75,75,7.5,,
EGY004,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,
ERI001,12,12,12,12,12,12,12,12,12,12,439,75,75,75,75,75,75,75,75,75,61,,
ESP002,365,9,9,9,9,9,9,9,9,9,365,76,76,76,76,76,76,76,76,76,51.3,,
ETH001,160,0,0,0,0,0,0,0,0,0,402,74,74,74,74,74,74,74,74,74,47.6,,
ETH003,160,0,0,0,223,0,0,0,0,0,775,74,74,74,74,74,74,74,74,74,107.2,,
ETH004,306,0,0,0,0,0,0,0,0,0,624,74,74,74,74,74,74,74,74,74,69.8,,
ETH005,306,0,0,0,223,0,0,0,0,0,538,74,74,74,74,74,74,74,74,74,83.5,,
GRC002,38,38,38,12,12,38,38,38,38,38,1637,74,74,74,74,74,74,74,74,74,196.3,,
GTM001,61,32,32,12,61,32,32,32,32,32,61,76,76,76,76,76,76,76,76,76,40.2,,
HND001,61,32,12,61,12,12,12,32,32,32,61,75,75,75,75,75,75,75,75,75,34.1,,
HTI001,89,89,89,89,89,89,89,89,89,89,89,75,75,75,75,75,75,75,75,75,87.6,,
HTI002,81,81,81,81,81,81,81,81,81,81,81,75,75,75,75,75,75,75,75,75,80.4,,
HUN002,138,9,9,9,9,9,9,9,9,9,365,78,78,78,78,78,78,78,78,78,51.5,,
IDN002,12,12,12,12,12,12,12,12,12,12,12,75,75,75,75,75,75,75,75,75,18.3,,
IDN007,12,12,12,12,12,12,12,12,12,12,12,75,75,75,75,75,75,75,75,75,18.3,,
IDN008,12,12,12,12,12,12,12,12,12,12,12,75,75,75,75,75,75,75,75,75,18.3,,
IND002,915,62,915,35,1,60,915,915,915,915,1342,75,75,75,75,75,75,75,75,75,608.8,,
