,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
PHL010,2,3,1.3,1.7,2.2,98.7,1,High
POL002,1.1,2,1.3,0,1.8,93,0,High
PRK001,2.5,2.5,5,0,2,625.3,0,Medium
PSE002,1.2,0.8,2.8,0,1.3,204.8,0,High
REG001,2.3,2,5,0,1.8,491,0,Medium
REG002,2,3.3,2.8,0,2.3,206.9,0,High
REG003,4.2,x,5,3.3,x,850.3,2,Very Low
REG004,1.4,2.5,1.6,0,2,119,0,High
REG006,2.5,3.5,2.4,1.7,2.4,174.5,1,Medium
REG007,5,x,5,5,x,979,5,Very Low
REG008,5,x,5,5,x,979,5,Very Low
REG011,1.1,2.3,1,0,1.9,73.2,0,High
REG012,1.2,2.3,1.3,0,1.9,95,0,High
REG013,1.1,3.3,0.1,0,2.3,7.2,0,High
REG014,1.2,2.3,1.3,0,1.9,94.5,0,High
ROU002,1.2,2.3,1.4,0,1.9,105.7,0,High
RWA002,2.5,2.5,1.6,3.3,2,120.6,2,Medium
SDN001,1,0.8,2.1,0,1.3,153.2,0,Very High
SDN005,1.1,2.3,1,0,1.9,73.2,0,High
SDN008,0.5,0.8,0.7,0,1.3,50.5,0,Very High
SEN002,2.8,2.3,4.5,1.7,1.9,327.2,1,Medium
SLV001,1.4,2.3,0.1,1.7,1.9,7,1,High
SOM001,1.5,2,2.4,0,1.8,178.6,0,High
SOM002,2.3,2.3,4.7,0,1.9,341.9,0,Medium
SSD001,1.1,2,1.2,0,1.8,87.9,0,High
SVK002,1.1,1.8,1.4,0,1.7,101.4,0,High
SWZ001,1.8,0.8,3,1.7,1.3,218.5,1,High
SYR001,1.1,0.8,2.6,0,1.3,192.7,0,High
TCD001,2.8,3.3,5,0,2.3,437.5,0,Medium
TCD003,3,4,5,0,2.6,577.9,0,Medium
TCD004,2.4,2.3,5,0,1.9,794.1,0,Medium
TCD005,2.5,2.5,5,0,2,717.1,0,Medium
TCD006,2.9,3.8,5,0,2.5,704.8,0,Medium
THA001,1.6,2.5,2.2,0,2,160.2,0,High
THA002,3.5,2.3,5,3.3,1.9,595.8,2,Low
THA003,2.3,2.3,2.8,1.7,1.9,207.7,1,Medium
TON002,0.7,0.8,1.4,0,1.3,102.7,0,Very High
TTO002,2.1,2.8,3.4,0,2.1,250.3,0,Medium
TUN002,3.7,2.8,5,3.3,2.1,777.4,2,Low
TUR001,1.4,2.5,1.8,0,2,128.7,0,High
TUR002,1.9,2.3,1.8,1.7,1.9,135.5,1,High
TUR003,1.4,2.5,1.8,0,2,135.5,0,High
TUR004,2.5,2.5,5,0,2,989.7,0,Medium
TZA001,0.9,2.3,0.5,0,1.9,38.2,0,Very High
TZA002,0.6,0.5,1.4,0,1.2,99.4,0,Very High
TZA003,0.5,1,0.6,0,1.4,45.8,0,Very High
UGA005,2.6,2.8,3.2,1.7,2.1,234.6,1,Medium
UKR002,1,2,0.9,0,1.8,63.5,0,Very High
VEN001,2.3,2.3,4.7,0,1.9,340.9,0,Medium
YEM001,1.8,2,3.5,0,1.8,255,0,High
YEM002,0.8,2.3,0,0,1.9,0,0,Very High
ZMB002,0.2,0.5,0,0,1.2,0,0,Very High
ZWE001,1.3,2.3,1.6,0,1.9,115.9,0,High
