,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
SLV001,0.8,2,0.4,0,1.8,30.6,0,Very High
SOM001,1.2,1.8,1.8,0,1.7,130.3,0,High
SOM002,1.5,2,2.6,0,1.8,189,0,High
SOM005,1.1,3.3,0.1,0,2.3,4.9,0,High
SSD001,2.3,1.8,5,0,1.7,397.2,0,Medium
SWZ001,1.3,0.8,1.4,1.7,1.3,103.5,1,High
SYR001,1.4,1,3.3,0,1.4,241.9,0,High
TCD001,2.3,3.3,3.5,0,2.3,259,0,Medium
TCD003,3,4,5,0,2.6,399.4,0,Medium
TCD004,2.4,2.3,5,0,1.9,615.6,0,Medium
TCD005,2.5,2.5,5,0,2,538.5,0,Medium
TCD006,2.9,3.8,5,0,2.5,526.2,0,Medium
THA001,1.9,2.3,3.4,0,1.9,247,0,High
THA002,5,x,5,5,x,542.2,3,Very Low
THA003,2.6,2.3,3.8,1.7,1.9,276.1,1,Medium
TTO002,2.8,3.3,5,0,2.3,630,0,Medium
TUN002,3.4,2,5,3.3,1.8,748.4,2,Low
TUR001,1.4,2.5,1.7,0,2,125.7,0,High
TUR002,1.8,2.3,3.1,0,1.9,226.8,0,High
TUR003,1.4,2.5,1.7,0,2,125.7,0,High
TUR004,2.5,2.5,5,0,2,833.4,0,Medium
TZA002,0.6,1,0.7,0,1.4,53,0,Very High
UGA005,2.3,2.8,2.4,1.7,2.1,172.4,1,Medium
UKR002,2.1,1.8,4.4,0,1.7,320.8,0,Medium
VEN001,2.8,3.3,5,0,2.3,403.3,0,Medium
YEM001,1.4,2,2.3,0,1.8,170,0,High
YEM002,1.5,2.3,2.3,0,1.9,167.5,0,High
ZMB002,0.7,0.5,1.6,0,1.2,114,0,Very High
ZWE001,1.3,2.3,1.7,0,1.9,122.4,0,High
