,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
COL001,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,136,136,136,136,136,13.6,,
COL002,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,136,136,136,136,136,13.6,,
CRI002,6,6,6,6,153,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,33.7,,
DJI001,0,0,0,0,0,0,0,0,0,0,306,137,137,137,137,137,137,137,137,137,44.3,,
DJI002,0,0,0,0,0,0,0,0,0,0,306,137,137,137,137,137,137,137,137,137,44.3,,
DJI003,0,0,0,0,0,0,0,0,0,0,306,137,137,137,137,137,137,137,137,137,44.3,,
DOM002,157,61,61,10,157,61,61,61,157,157,157,137,137,137,137,137,137,137,137,137,101.9,,
DZA002,92,5,5,5,5,5,5,5,5,5,426,139,139,139,139,139,139,139,139,139,60.5,,
DZA003,92,92,92,402,5,5,5,5,5,5,426,139,139,139,139,139,139,139,139,139,108.9,,
DZA004,92,5,5,92,5,5,5,5,5,5,503,139,139,139,139,139,139,139,139,139,76.9,,
ECU002,0,0,0,0,0,0,0,0,0,0,0,136,136,136,136,136,136,136,136,136,13.6,,
EGY004,66,4,4,4,4,4,4,4,4,4,66,66,66,66,66,66,66,66,66,66,16.4,,
ERI001,73,3,73,3,3,3,3,3,3,3,500,136,136,136,136,136,136,136,136,136,73,,
ESP002,426,4,4,4,4,4,4,4,4,4,426,137,137,137,137,137,137,137,137,137,59.5,,
ETH001,0,0,0,0,0,0,0,0,0,0,463,135,135,135,135,135,135,135,135,135,59.8,,
ETH003,0,0,0,0,284,0,0,0,0,0,836,135,135,135,135,135,135,135,135,135,125.5,,
ETH004,0,0,0,0,0,0,0,0,0,0,685,135,135,135,135,135,135,135,135,135,82,,
ETH005,0,0,0,0,284,0,0,0,0,0,599,135,135,135,135,135,135,135,135,135,101.8,,
GRC002,0,0,99,0,0,0,0,0,0,0,1698,135,135,135,135,135,135,135,135,135,193.2,,
GTM001,122,93,93,73,6,93,93,93,93,93,122,137,137,137,137,137,137,137,137,137,89.6,,
HND001,122,93,73,6,6,73,73,93,93,93,122,136,136,136,136,136,136,136,136,136,76.8,,
HTI001,150,150,150,150,150,150,150,150,150,150,150,136,136,136,136,136,136,136,136,136,148.6,,
HTI002,142,142,142,142,142,0,0,0,142,142,142,136,136,136,136,136,136,136,136,136,98.8,,
HUN002,199,5,5,5,5,5,5,5,5,5,426,139,139,139,139,139,139,139,139,139,60.5,,
IDN002,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
IDN007,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
IDN008,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
IND002,976,123,976,96,3,121,976,976,976,976,1403,136,136,136,136,136,136,136,136,136,663.9,,
IRN004,929,929,214,214,153,214,214,214,214,214,929,136,136,136,136,136,136,136,136,136,271.6,,
