,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
SEN002,2.8,1.8,5,1.7,1.7,419.5,1,Medium
SLV001,2.3,2.3,4.6,0,1.9,338.1,0,Medium
SOM001,1.9,2,3.6,0,1.8,261.3,0,High
SOM002,1.2,2,1.7,0,1.8,128,0,High
SSD001,2.1,1.8,4.6,0,1.7,336.2,0,Medium
SWZ001,1.4,0.8,1.8,1.7,1.3,129.3,1,High
SYR001,1.2,1,2.6,0,1.4,187.6,0,High
TCD001,2.3,3.5,3.4,0,2.4,246.2,0,Medium
TCD003,2.9,4,4.6,0,2.6,338.4,0,Medium
TCD004,2.4,2.3,5,0,1.9,554.6,0,Medium
TCD005,2.5,2.5,5,0,2,477.5,0,Medium
TCD006,2.9,3.8,5,0,2.5,465.2,0,Medium
THA001,2,2.3,3.6,0,1.9,260.2,0,High
THA002,4.2,x,5,3.3,x,563.2,2,Very Low
THA003,2.5,2.3,3.6,1.7,1.9,262.8,1,Medium
TTO002,2.8,3.3,5,0,2.3,569,0,Medium
TUN002,3.4,2,5,3.3,1.8,687.4,2,Low
TUR001,1.4,2.5,1.6,0,2,119.1,0,High
TUR002,1.7,2.3,2.9,0,1.9,213.4,0,High
TUR003,1.4,2.5,1.6,0,2,119.1,0,High
TUR004,2.5,2.5,5,0,2,779.2,0,Medium
TZA002,0.7,1,1.1,0,1.4,78.8,0,Very High
UGA005,2,2.8,1.5,1.7,2.1,111.4,1,High
UKR002,1.8,1.8,3.6,0,1.7,259.8,0,High
VEN001,2.7,3.3,4.7,0,2.3,342.3,0,Medium
YEM001,1.2,2,1.5,0,1.8,109,0,High
YEM002,1.2,2.3,1.4,0,1.9,106.5,0,High
ZMB002,0.6,0.5,1.4,0,1.2,102,0,Very High
ZWE001,1.2,2.5,1.1,0,2,82.1,0,High
