,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
MMR001,90,90,90,3,3,90,90,90,90,90,818,181,181,181,181,181,181,181,181,181,154.5,,
MMR002,90,90,90,3,3,90,90,90,90,462,818,181,181,181,181,181,181,181,181,181,191.7,,
MMR003,90,90,90,3,3,90,90,90,90,90,818,181,181,181,181,181,181,181,181,181,154.5,,
MMR004,90,90,90,3,3,90,90,90,90,90,676,181,181,181,181,181,181,181,181,181,140.3,,
MNG002,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,,
MOZ001,1,0,0,0,0,0,0,0,0,0,1,30,30,30,30,30,30,30,30,30,3.1,,
MOZ004,66,66,66,0,0,66,66,66,66,66,654,186,186,186,186,186,186,186,186,186,123.6,,
MOZ009,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,,
MOZ010,1,0,0,0,0,0,0,0,0,0,1,30,30,30,30,30,30,30,30,30,3.1,,
MRT002,0,0,0,0,0,0,0,0,0,0,0,186,186,186,186,186,186,186,186,186,18.6,,
MRT003,944,108,108,977,0,108,108,108,108,108,108,186,186,186,186,186,186,186,186,186,191.9,,
MWI002,30,2,2,2,2,2,2,2,2,2,2,30,30,30,30,30,30,30,30,30,4.8,,
MWI005,2,2,2,2,2,2,2,2,2,2,2,30,30,30,30,30,30,30,30,30,4.8,,
MYS001,334,334,334,3,151,382,3,3,382,382,762,181,181,181,181,181,181,181,181,181,258.3,,
NAM002,223,7,7,1178,7,7,7,7,7,7,658,185,185,185,185,185,185,185,185,185,207,,
NER001,242,93,93,3,3,93,93,93,93,93,3,183,183,183,183,183,183,183,183,183,75,,
NER002,39,243,243,3,3,243,243,243,243,243,3,183,183,183,183,183,183,183,183,183,165,,
NER003,1538,230,230,3,3,230,243,243,243,243,3,183,183,183,183,183,183,183,183,183,162.4,,
NER004,821,230,223,3,3,230,223,223,223,223,3,183,183,183,183,183,183,183,183,183,153.7,,
NGA001,213,0,0,0,0,0,0,0,0,0,1397,181,181,181,181,181,181,181,181,181,157.8,,
NGA003,213,305,61,32,0,61,61,61,61,61,1398,182,182,182,182,182,182,182,182,182,197.8,,
NGA004,213,37,37,0,0,37,37,37,37,37,1399,182,182,182,182,182,182,182,182,182,180.3,,
NGA007,213,213,61,32,0,61,61,61,61,61,1231,182,182,182,182,182,182,182,182,182,181.1,,
NGA008,213,213,0,0,279,0,0,0,0,0,1187,182,182,182,182,182,182,182,182,182,164.8,,
NIC001,125,125,125,125,96,125,125,125,125,125,125,183,183,183,183,183,183,183,183,183,127.9,,
PAK001,488,0,0,0,0,0,0,0,0,0,1543,181,181,181,181,181,181,181,181,181,172.4,,
PAK004,246,246,488,488,0,488,488,488,488,488,1523,181,181,181,181,181,181,181,181,181,512,,
PAK005,61,242,242,34,151,242,181,181,242,276,276,181,181,181,181,181,181,181,181,181,200.6,,
PAN002,125,96,96,96,68,96,96,96,125,125,125,183,183,183,183,183,183,183,183,183,110.6,,
PER002,61,61,61,61,61,61,61,61,61,61,61,183,183,183,183,183,183,183,183,183,73.2,,
PHL001,153,87,3,3,3,3,3,3,3,3,153,151,151,151,151,151,151,151,151,151,32.8,,
PHL003,1248,643,3,3,3,3,3,3,3,3,1248,181,181,181,181,181,181,181,181,181,145.3,,
PHL012,153,153,90,3,153,3,3,3,61,61,153,151,151,151,151,151,151,151,151,151,68.1,,
PHL013,89,89,61,3,61,3,3,3,61,61,89,89,89,89,89,89,89,89,89,89,43.4,,
PNG003,185,185,224,122,1,185,223,122,122,223,224,181,181,181,181,181,181,181,181,181,162.7,,
POL002,273,3,3,3,3,3,3,3,3,3,273,184,184,184,184,184,184,184,184,184,48.1,,
PRK001,768,0,0,682,0,61,0,0,61,61,1553,181,181,181,181,181,181,181,181,181,259.9,,
PSE002,5,5,5,5,5,5,5,5,5,5,1543,181,181,181,181,181,181,181,181,181,176.4,,
REG001,39,243,243,3,3,243,243,243,243,243,3,183,183,183,183,183,183,183,183,183,165,,
REG002,244,244,244,244,244,244,244,244,244,412,244,181,181,181,181,181,181,181,181,181,254.5,,
REG003,246,246,936,1259,89,1259,1466,1466,1466,1466,1466,181,181,181,181,181,181,181,181,181,1105.4,,
REG004,4,4,36,4,4,4,4,4,4,4,1440,181,181,181,181,181,181,181,181,181,168.5,,
REG006,4,4,4,4,4,4,4,4,4,4,1443,181,181,181,181,181,181,181,181,181,165.6,,
REG007,3,3,3,3,3,3,3,3,3,3,245,186,186,186,186,186,186,186,186,186,45.5,,
REG008,3,3,3,3,3,3,3,3,3,3,245,186,186,186,186,186,186,186,186,186,45.5,,
REG011,89,3,3,3,3,3,3,3,3,3,3,181,181,181,181,181,181,181,181,181,20.8,,
REG012,0,0,0,0,32,0,0,0,0,0,0,181,181,181,181,181,181,181,181,181,21.3,,
REG013,307,307,307,61,0,307,307,307,307,307,307,181,181,181,181,181,181,181,181,181,239.1,,
REG014,61,61,61,61,61,61,61,61,61,61,424,174,174,174,174,174,174,174,174,174,108.6,,
REG015,31,31,31,31,31,31,31,31,31,27,27,82,82,82,82,82,82,82,82,82,35.3,,
ROU002,273,3,3,3,3,3,3,3,3,3,273,184,184,184,184,184,184,184,184,184,48.1,,
RWA002,44,44,44,44,912,44,44,44,44,44,396,182,182,182,182,182,182,182,182,182,179.8,,
SDN001,671,132,132,0,0,152,152,152,152,152,152,187,187,187,187,187,187,187,187,187,123.1,,
SDN005,671,0,0,0,0,0,0,0,0,0,594,187,187,187,187,187,187,187,187,187,78.1,,
SDN008,308,152,152,65,0,152,152,152,152,152,730,187,187,187,187,187,187,187,187,187,189.4,,
SEN002,242,3,3,177,242,3,3,3,3,3,177,183,183,183,183,183,183,183,183,183,79.7,,
SLV001,68,68,60,125,68,61,68,68,125,125,125,183,183,183,183,183,183,183,183,183,100.8,,
SOM001,1287,3,3,3,3,3,3,3,3,3,76,184,184,184,184,184,184,184,184,184,28.4,,
SOM002,271,225,3,3,3,3,3,3,3,3,706,184,184,184,184,184,184,184,184,184,91.4,,
SSD001,153,153,153,4,4,68,68,68,68,68,153,184,184,184,184,184,184,184,184,184,83.8,,
SVK002,46,4,4,4,4,4,4,4,4,4,273,184,184,184,184,184,184,184,184,184,48.9,,
SWZ001,223,199,199,1172,7,199,199,199,199,199,199,181,181,181,181,181,181,181,181,181,275.3,,
SYR001,5,5,5,5,5,5,5,5,5,5,1551,181,181,181,181,181,181,181,181,181,177.2,,
SYR002,5,5,5,5,5,5,5,5,36,31,5,82,82,82,82,82,82,82,82,82,18.4,,
TCD001,859,765,859,27,27,859,859,277,277,277,859,183,183,183,183,183,183,183,183,183,450.4,,
TCD003,1535,277,277,27,27,277,277,277,277,277,1535,183,183,183,183,183,183,183,183,183,343.4,,
TCD004,1132,272,272,27,27,277,272,272,272,272,1535,183,183,183,183,183,183,183,183,183,340.9,,
TCD005,1132,277,277,27,27,277,272,272,277,277,243,183,183,183,183,183,183,183,183,183,213.2,,
THA001,1370,33,33,33,1,33,363,33,363,363,1537,181,181,181,181,181,181,181,181,181,294,,
THA002,1370,1370,550,1370,1,363,1126,1126,1126,1126,1537,181,181,181,181,181,181,181,181,181,850.6,,
THA003,363,33,33,33,33,33,363,33,363,363,1537,181,181,181,181,181,181,181,181,181,297.2,,
TTO002,61,61,61,61,61,61,61,61,61,61,61,183,183,183,183,183,183,183,183,183,73.2,,
TUN002,273,3,3,3,3,3,3,3,3,3,273,187,187,187,187,187,187,187,187,187,48.4,,
TUR001,4,4,4,4,4,4,4,4,4,4,1535,181,181,181,181,181,181,181,181,181,174.8,,
TUR002,4,4,4,4,375,4,4,4,4,4,1535,181,181,181,181,181,181,181,181,181,211.9,,
TUR003,4,4,4,4,4,4,4,4,4,4,1535,181,181,181,181,181,181,181,181,181,174.8,,
TUR004,4,4,36,4,31,31,31,31,31,31,1535,181,181,181,181,181,181,181,181,181,194.2,,
TUR005,4,4,4,4,4,4,4,4,36,36,4,82,82,82,82,82,82,82,82,82,18.2,,
TZA001,0,0,0,0,0,0,0,0,0,0,0,181,181,181,181,181,181,181,181,181,18.1,,
TZA002,0,0,0,0,0,0,0,0,0,0,0,181,181,181,181,181,181,181,181,181,18.1,,
TZA003,34,34,34,411,0,34,34,34,34,34,411,181,181,181,181,181,181,181,181,181,120.7,,
UGA005,277,12,12,12,1059,12,12,12,12,12,69,182,182,182,182,182,182,182,182,182,139.4,,
UKR002,273,4,4,4,4,0,0,0,0,0,273,185,185,185,185,186,185,185,185,185,47,,
VEN001,0,0,0,0,0,0,0,0,0,0,0,183,183,183,183,183,183,183,183,183,18.3,,
VUT003,41,41,41,0,41,0,0,0,0,0,41,41,41,41,41,41,41,41,41,41,16.4,,
YEM001,31,31,31,31,31,31,31,31,31,31,213,186,186,186,186,186,186,186,186,186,64.7,,
YEM002,31,31,31,31,31,31,31,31,31,31,31,186,186,186,186,186,186,186,186,186,46.5,,
ZMB002,595,193,193,1339,7,193,193,193,193,193,595,185,185,185,185,185,185,185,185,185,328.4,,
ZWE001,228,7,7,7,7,7,7,7,7,7,386,185,185,185,185,185,185,185,185,185,62.7,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,3.1
,,,,,,,,,,,,,,,,,,,,,,MAX,1105.4
