,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
MOZ004,36,36,36,36,8,36,36,36,36,36,624,156,156,156,156,156,156,156,156,156,104,,
MOZ009,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,,
MRT002,22,22,22,22,22,22,22,22,22,22,22,156,156,156,156,156,156,156,156,156,35.4,,
MRT003,914,78,78,947,22,78,78,78,78,78,78,156,156,156,156,156,156,156,156,156,167.1,,
MWI002,565,7,7,7,7,7,7,7,7,7,401,151,151,151,151,151,151,151,151,151,60.8,,
MYS001,304,304,304,31,121,352,31,31,352,352,732,151,151,151,151,151,151,151,151,151,245.7,,
NAM002,193,16,16,1148,16,16,16,16,16,16,628,155,155,155,155,155,155,155,155,155,204.3,,
NER001,212,63,63,9,9,63,63,63,63,63,9,153,153,153,153,153,153,153,153,153,55.8,,
NER002,9,213,213,9,9,213,213,213,213,213,9,153,153,153,153,153,153,153,153,153,145.8,,
NER003,1508,200,200,9,9,200,213,213,213,213,9,153,153,153,153,153,153,153,153,153,143.2,,
NER004,791,200,193,9,9,200,193,193,193,193,9,153,153,153,153,153,153,153,153,153,134.5,,
NGA001,183,128,7,7,7,7,7,7,7,7,1367,151,151,151,151,151,151,151,151,151,157.4,,
NGA003,183,275,31,2,7,31,31,31,31,31,1368,152,152,152,152,152,152,152,152,152,171.5,,
NGA004,183,7,7,7,7,7,7,7,7,7,1369,152,152,152,152,152,152,152,152,152,157.7,,
NGA007,183,183,31,2,7,31,31,31,31,31,1201,152,152,152,152,152,152,152,152,152,154.8,,
NGA008,183,183,7,7,249,7,7,7,7,7,1157,152,152,152,152,152,152,152,152,152,160.7,,
NIC001,95,95,95,95,66,95,95,95,95,95,95,153,153,153,153,153,153,153,153,153,97.9,,
PAK001,458,31,31,4,4,31,31,31,31,31,1513,151,151,151,151,151,151,151,151,151,185.8,,
PAK004,216,216,458,458,4,458,458,458,458,458,1493,151,151,151,151,151,151,151,151,151,485.4,,
PAK005,31,212,212,4,121,212,151,151,212,246,246,151,151,151,151,151,151,151,151,151,170.6,,
PAN002,95,66,66,66,38,66,66,66,95,95,95,153,153,153,153,153,153,153,153,153,80.6,,
PER002,31,31,31,31,31,31,31,31,31,31,31,153,153,153,153,153,153,153,153,153,43.2,,
PHL001,123,57,31,31,31,31,31,31,31,31,123,121,121,121,121,121,121,121,121,121,49.2,,
PHL003,1218,613,31,31,31,31,758,31,758,758,1218,151,151,151,151,151,151,151,151,151,379.8,,
PHL012,123,123,60,31,123,31,31,31,31,31,123,121,121,121,121,121,121,121,121,121,61.3,,
PHL013,59,59,31,31,31,31,31,31,31,31,59,59,59,59,59,59,59,59,59,59,36.6,,
PNG003,155,155,194,92,3,155,193,92,92,193,194,151,151,151,151,151,151,151,151,151,135.9,,
POL002,243,3,3,3,3,3,3,3,3,3,243,154,154,154,154,154,154,154,154,154,42.1,,
PRK001,738,31,31,652,3,31,31,31,31,31,1523,151,151,151,151,151,151,151,151,151,251.5,,
PSE002,6,6,6,6,6,6,6,6,6,6,1513,151,151,151,151,151,151,151,151,151,171.2,,
REG001,9,213,213,9,9,213,213,213,213,213,9,153,153,153,153,153,153,153,153,153,145.8,,
REG002,214,214,214,214,214,214,214,214,214,382,214,151,151,151,151,151,151,151,151,151,224.5,,
REG003,216,216,906,1229,59,1229,1436,1436,1436,1436,1436,151,151,151,151,151,151,151,151,151,1075.4,,
REG004,6,6,6,6,6,6,6,6,6,6,1410,151,151,151,151,151,151,151,151,151,160.9,,
REG006,6,6,6,6,6,6,6,6,6,6,1413,151,151,151,151,151,151,151,151,151,161.2,,
REG007,4,4,4,4,4,4,4,4,4,4,215,156,156,156,156,156,156,156,156,156,40.3,,
REG008,3,3,3,3,3,3,3,3,3,3,215,156,156,156,156,156,156,156,156,156,39.5,,
REG011,59,31,31,31,31,59,59,31,59,59,746,151,151,151,151,151,151,151,151,151,125.7,,
REG012,2,2,2,2,2,2,2,2,2,2,37,151,151,151,151,151,151,151,151,151,20.4,,
REG013,277,277,277,31,31,277,277,277,277,277,277,151,151,151,151,151,151,151,151,151,215.2,,
REG014,31,31,31,31,31,31,31,31,31,31,394,144,144,144,144,144,144,144,144,144,78.6,,
REG015,1,1,1,1,1,1,1,1,1,23,23,52,52,52,52,52,52,52,52,52,10.5,,
ROU002,243,3,3,3,3,3,3,3,3,3,243,154,154,154,154,154,154,154,154,154,42.1,,
RWA002,14,14,14,14,882,14,14,14,14,14,366,152,152,152,152,152,152,152,152,152,149.8,,
SDN001,641,102,102,17,17,122,122,122,122,122,122,157,157,157,157,157,157,157,157,157,102.5,,
SDN005,641,17,17,17,17,17,17,17,17,17,564,157,157,157,157,157,157,157,157,157,85.7,,
SDN006,212,122,17,17,99,17,17,17,17,17,212,157,157,157,157,157,157,157,157,157,58.7,,
SDN008,278,122,122,35,17,122,122,122,122,122,700,157,157,157,157,157,157,157,157,157,164.1,,
SEN002,212,2,2,147,212,2,2,2,2,2,147,153,153,153,153,153,153,153,153,153,67.1,,
SLV001,38,38,30,95,38,31,38,38,95,95,95,153,153,153,153,153,153,153,153,153,70.8,,
SOM001,1257,46,46,2,2,46,46,46,46,46,46,154,154,154,154,154,154,154,154,154,48,,
SOM002,241,195,2,2,2,2,2,2,2,2,676,154,154,154,154,154,154,154,154,154,84.6,,
SSD001,123,123,123,4,4,38,38,38,38,38,123,154,154,154,154,154,154,154,154,154,59.8,,
SVK002,16,16,16,16,16,16,16,16,16,16,243,154,154,154,154,154,154,154,154,154,52.5,,
SWZ001,193,169,169,1142,4,169,169,169,169,169,169,151,151,151,151,151,151,151,151,151,248,,
SYR001,6,6,6,6,6,6,6,6,6,6,1521,151,151,151,151,151,151,151,151,151,172,,
SYR002,6,6,6,6,6,6,6,6,6,1,1,52,52,52,52,52,52,52,52,52,9.6,,
TCD001,829,735,829,31,31,829,829,247,247,247,829,153,153,153,153,153,153,153,153,153,427.2,,
TCD003,1505,247,247,31,31,247,247,247,247,247,1505,153,153,153,153,153,153,153,153,153,320.2,,
TCD004,1102,242,242,31,31,247,242,242,242,242,1505,153,153,153,153,153,153,153,153,153,317.7,,
TCD005,1102,247,247,31,31,247,242,242,247,247,213,153,153,153,153,153,153,153,153,153,190,,
TCD006,1505,1102,1102,31,31,975,975,975,975,975,1247,153,153,153,153,153,153,153,153,153,743.9,,
THA001,1340,3,3,3,3,3,333,3,333,333,1507,151,151,151,151,151,151,151,151,151,267.2,,
THA002,1340,1340,520,1340,3,333,1096,1096,1096,1096,1507,151,151,151,151,151,151,151,151,151,823.8,,
THA003,333,3,3,3,3,3,333,3,333,333,1507,151,151,151,151,151,151,151,151,151,267.2,,
TTO002,31,31,31,31,31,31,31,31,31,31,31,153,153,153,153,153,153,153,153,153,43.2,,
TUN002,243,3,3,3,3,3,3,3,3,3,243,157,157,157,157,157,157,157,157,157,42.4,,
TUR001,6,6,6,6,6,6,6,6,6,6,1505,151,151,151,151,151,151,151,151,151,170.4,,
TUR002,6,6,6,6,345,6,6,6,6,35,1505,151,151,151,151,151,151,151,151,151,207.2,,
TUR003,6,6,6,6,6,6,6,6,6,70,1505,151,151,151,151,151,151,151,151,151,176.8,,
TUR004,6,6,6,1,1,1,1,1,1,1,1505,151,151,151,151,151,151,151,151,151,166.9,,
TUR005,6,6,6,6,6,6,6,6,6,6,1,52,52,52,52,52,52,52,52,52,10.1,,
TZA001,4,4,4,4,4,4,4,4,4,4,4,151,151,151,151,151,151,151,151,151,18.7,,
TZA002,4,4,4,4,4,4,4,4,4,4,4,151,151,151,151,151,151,151,151,151,18.7,,
TZA003,4,4,4,381,4,4,4,4,4,4,381,151,151,151,151,151,151,151,151,151,94.1,,
UGA005,247,1,1,1,1029,1,1,1,1,1,39,152,152,152,152,152,152,152,152,152,122.7,,
UKR002,243,3,3,3,3,3,3,3,3,3,243,155,155,155,155,156,155,155,155,155,42.2,,
VEN001,59,59,59,59,59,59,59,59,59,59,59,153,153,153,153,153,153,153,153,153,68.4,,
VUT003,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,
YEM001,1,1,1,1,1,1,1,1,1,1,183,156,156,156,156,156,156,156,156,156,34.7,,
YEM002,1,1,1,1,1,1,1,1,1,1,1,156,156,156,156,156,156,156,156,156,16.5,,
ZMB002,565,163,163,1309,8,163,163,163,163,163,565,155,155,155,155,155,155,155,155,155,301.5,,
ZWE001,198,4,4,4,4,4,4,4,4,4,356,155,155,155,155,155,155,155,155,155,54.3,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MIN,9.6
,,,,,,,,,,,,,,,,,,,,,,MAX,1075.4
