,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
REG013,2.8,x,2.2,3.3,x,158.1,2,Medium
RWA002,2.6,2,2.4,3.3,1.8,177.9,2,Medium
SDN001,2.2,1.8,1.4,3.3,1.7,104.8,2,Medium
SDN005,1.9,2,2,1.7,1.8,143.2,1,High
SDN006,2.7,3.8,2.7,1.7,2.5,195.8,1,Medium
SDN007,1.4,2,0.5,1.7,1.8,38.7,1,High
SDN008,1.2,2,0,1.7,1.8,0,1,High
SEN002,2.5,1.8,3.9,1.7,1.7,285.6,1,Medium
SLV001,1.8,2,3.3,0,1.8,243.2,0,High
SOM001,1.2,2,1.7,0,1.8,126.8,0,High
SOM002,3,2.3,5,1.7,1.9,439.5,1,Medium
SOM004,2.2,2.3,4.3,0,1.9,314,0,Medium
SSD001,1.5,1.8,2.8,0,1.7,201.8,0,High
SWZ001,3.1,2,2.2,5,1.8,161.1,3,Low
SYR001,1,1,1.9,0,1.4,141.1,0,Very High
TCD001,1.7,3.5,1.5,0,2.4,110.2,0,High
TCD003,2.3,4,2.8,0,2.6,205,0,Medium
TCD004,2.4,2.3,5,0,1.9,421.2,0,Medium
TCD005,2.4,2.5,4.7,0,2,344.2,0,Medium
TCD006,2.8,3.8,4.5,0,2.5,331.9,0,Medium
THA001,1.5,2.3,2.3,0,1.9,166.8,0,High
THA002,4.2,x,5,3.3,x,428.4,2,Very Low
THA003,2.1,2.3,2.3,1.7,1.9,169.4,1,Medium
TLS002,0.6,1.8,0,0,1.7,2.9,0,Very High
TTO002,2.8,3.3,5,0,2.3,435,0,Medium
TUN002,3.7,2.8,5,3.3,2.1,578.9,2,Low
TUR001,1.6,3.5,1.3,0,2.4,97.6,0,High
TUR002,2,3.5,2.4,0,2.4,177.9,0,High
TUR003,1.6,3.5,1.3,0,2.4,97.6,0,High
TUR004,2.5,2.5,5,0,2,659.7,0,Medium
TZA002,1.7,2,3.1,0,1.8,225.9,0,High
UGA001,1.8,2.3,3,0,1.9,216.9,0,High
UGA005,2.6,2.3,3.7,1.7,1.9,268.8,1,Medium
UKR002,1.2,1.8,1.7,0,1.7,124.9,0,High
VCT002,0.6,1.8,0,0,1.7,2.9,0,Very High
VEN001,2.2,3.3,3.4,0,2.3,247.9,0,Medium
VNM002,1.6,3.5,1.4,0,2.4,100.5,0,High
VUT002,2.3,2,5,0,1.8,363.8,0,Medium
YEM001,2.3,2,5,0,1.8,365.5,0,Medium
YEM002,2.4,2.3,5,0,1.9,492.1,0,Medium
ZMB002,3,2.3,3.5,3.3,1.9,255.7,2,Medium
ZWE001,1.3,2,1.8,0,1.8,134.8,0,High
0,0.9,-2.3,5,0,0.1,44316,0,Very High
0,0.9,-2.3,5,0,0.1,44316,0,Very High
0,0.9,-2.3,5,0,0.1,44316,0,Very High
0,0.9,-2.3,5,0,0.1,44316,0,Very High
0,0.9,-2.3,5,0,0.1,44316,0,Very High
0,-0.8,-2.3,0,0,0.1,0,0,Very Low
0,-0.8,-2.3,0,0,0.1,0,0,Very Low
0,0.9,-2.3,5,0,0.1,751,0,Very High
0,-0.8,-2.3,0,0,0.1,0,0,Very Low
